"transaction_id","year","month","day","customer_name","city","country","amount","payment_method","status"
"T30000318",2024,4,11,"Ewa Kowalski","Kraków","DE",3447.46,"card","pending"
"T30000319",2023,9,21,"Tomasz Wisniewski","Warszawa","IT",5367.7,"card","pending"
"T30000320",2023,2,3,"Ewa Kowalski","Poznań","FR",2266.76,"card","approved"
"T30000321",2023,1,1,"Piotr Nowak","Gdańsk","PL",6590.48,"blik","approved"
"T30000322",2024,12,12,"Kasia Mazur","Kraków","IT",1401.21,"transfer","declined"
"T30000323",2024,8,20,"Jan Mazur","Kraków","DE",112.83,"card","pending"
"T30000324",2023,2,11,"Maria Nowak","Gdańsk","IT",357.14,"cash","approved"
"T30000325",2023,4,6,"Kasia Mazur","Warszawa","PL",9772.37,"blik","pending"
"T30000326",2024,6,10,"Anna Kaczmarek","Poznań","PL",5957.91,"card","pending"
"T30000327",2025,6,3,"Kasia Mazur","Warszawa","IT",5593.98,"cash","approved"
"T30000328",2024,12,31,"Maria Nowak","Poznań","DE",4143.67,"transfer","approved"
"T30000329",2023,1,4,"Kasia Kowalski","Kraków","IT",7161.68,"transfer","declined"
"T30000330",2024,8,3,"Ewa Nowak","Gdańsk","DE",2541.15,"cash","approved"
"T30000331",2025,7,15,"Jan Wojcik","Wrocław","DE",8443.91,"card","pending"
"T30000332",2023,2,28,"Anna Wisniewski","Gdańsk","ES",1308.58,"card","approved"
"T30000333",2025,10,28,"Kasia Kaczmarek","Gdańsk","PL",4365.24,"card","approved"
"T30000334",2024,8,27,"Ewa Wojcik","Gdańsk","DE",5766.85,"card","approved"
"T30000335",2024,7,27,"Maria Kaczmarek","Wrocław","ES",5257.04,"card","approved"
"T30000336",2023,3,14,"Tomasz Wisniewski","Kraków","PL",2387.49,"card","pending"
"T30000337",2024,1,11,"Kasia Mazur","Gdańsk","FR",5237.49,"card","pending"
"T30000338",2023,5,8,"Piotr Nowak","Warszawa","IT",4499.11,"blik","declined"
"T30000339",2025,10,31,"Maria Mazur","Gdańsk","FR",5064.19,"blik","approved"
"T30000340",2024,12,20,"Anna Kaczmarek","Wrocław","DE",8694.67,"card","approved"
"T30000341",2024,5,7,"Piotr Kowalski","Kraków","IT",4419.61,"transfer","approved"
"T30000342",2023,11,2,"Adam Kaczmarek","Kraków","IT",9878.51,"transfer","approved"
"T30000343",2024,11,30,"Jan Nowak","Kraków","FR",1351.19,"transfer","pending"
"T30000344",2024,2,9,"Anna Kaczmarek","Warszawa","IT",1627.18,"card","approved"
"T30000345",2023,2,8,"Piotr Wisniewski","Poznań","DE",8155.07,"card","approved"
"T30000346",2025,10,1,"Jan Nowak","Wrocław","PL",9211.66,"card","pending"
"T30000347",2023,11,20,"Jan Wojcik","Gdańsk","FR",5769.25,"blik","approved"
"T30000348",2024,5,24,"Maria Mazur","Poznań","FR",1188.86,"card","approved"
"T30000349",2024,4,15,"Tomasz Kaczmarek","Warszawa","FR",2596.23,"cash","pending"
"T30000350",2024,11,23,"Kasia Nowak","Wrocław","DE",8860.53,"card","approved"
"T30000351",2025,6,14,"Anna Nowak","Gdańsk","PL",9963.14,"card","pending"
"T30000352",2025,2,27,"Jan Mazur","Gdańsk","FR",7073.42,"blik","declined"
"T30000353",2025,3,29,"Adam Wojcik","Poznań","FR",76.05,"blik","approved"
"T30000354",2024,10,30,"Tomasz Wisniewski","Wrocław","IT",6524.76,"card","approved"
"T30000355",2025,1,16,"Ewa Wojcik","Warszawa","IT",1616.56,"transfer","pending"
"T30000356",2024,2,18,"Adam Kowalski","Warszawa","FR",369.34,"blik","approved"
"T30000357",2024,7,14,"Anna Wisniewski","Wrocław","ES",4140.5,"card","pending"
"T30000358",2023,9,1,"Kasia Wisniewski","Kraków","IT",6399.3,"card","approved"
"T30000359",2023,10,1,"Kasia Mazur","Wrocław","PL",9030.91,"card","approved"
"T30000360",2023,6,23,"Piotr Nowak","Gdańsk","PL",5356.56,"transfer","approved"
"T30000361",2024,1,2,"Jan Mazur","Wrocław","ES",9403.23,"card","pending"
"T30000362",2024,12,21,"Piotr Kaczmarek","Gdańsk","PL",5886.35,"card","approved"
"T30000363",2024,11,24,"Kasia Wisniewski","Poznań","DE",15.44,"card","approved"
"T30000364",2024,2,14,"Maria Wisniewski","Warszawa","ES",7084.56,"transfer","pending"
"T30000365",2024,9,20,"Ewa Nowak","Warszawa","DE",4582.38,"card","declined"
"T30000366",2023,11,1,"Tomasz Mazur","Warszawa","DE",3979.32,"blik","approved"
"T30000367",2025,1,8,"Jan Nowak","Kraków","ES",4884.73,"card","declined"
"T30000368",2024,3,14,"Tomasz Kaczmarek","Warszawa","DE",1344.14,"card","declined"
"T30000369",2023,9,16,"Piotr Kaczmarek","Wrocław","ES",4736.69,"card","approved"
"T30000370",2023,10,11,"Jan Wisniewski","Poznań","ES",6062.3,"blik","approved"
"T30000371",2024,10,30,"Piotr Kowalski","Kraków","ES",8309.2,"card","declined"
"T30000372",2023,4,9,"Jan Kaczmarek","Gdańsk","PL",4297.47,"card","approved"
"T30000373",2024,2,5,"Jan Nowak","Wrocław","PL",5000.3,"blik","approved"
"T30000374",2025,7,25,"Tomasz Nowak","Wrocław","PL",5026.72,"card","approved"
"T30000375",2025,2,20,"Ewa Nowak","Wrocław","IT",8434.21,"card","pending"
"T30000376",2024,12,16,"Adam Kaczmarek","Poznań","ES",8921.14,"transfer","declined"
"T30000377",2025,3,15,"Adam Wojcik","Wrocław","DE",6462.93,"card","approved"
"T30000378",2024,11,16,"Kasia Kowalski","Gdańsk","ES",5322.27,"card","pending"
"T30000379",2024,9,9,"Piotr Mazur","Kraków","ES",3002.85,"card","declined"
"T30000380",2025,7,15,"Adam Mazur","Gdańsk","ES",6492.71,"blik","approved"
"T30000381",2023,4,11,"Ewa Wojcik","Poznań","DE",4300.21,"blik","pending"
"T30000382",2023,8,5,"Ewa Nowak","Kraków","PL",1603.36,"blik","approved"
"T30000383",2025,3,13,"Adam Nowak","Gdańsk","DE",1140.15,"card","declined"
"T30000384",2023,3,21,"Piotr Wisniewski","Wrocław","PL",776.53,"cash","declined"
"T30000385",2023,12,17,"Jan Kowalski","Kraków","ES",7714.14,"transfer","approved"
"T30000386",2023,9,16,"Jan Nowak","Wrocław","ES",765.11,"blik","approved"
"T30000387",2024,2,7,"Ewa Kaczmarek","Gdańsk","DE",2970.08,"card","approved"
"T30000388",2023,4,4,"Kasia Wojcik","Wrocław","ES",565.44,"cash","approved"
"T30000389",2024,8,6,"Ewa Kaczmarek","Gdańsk","ES",79.79,"card","approved"
"T30000390",2025,8,29,"Adam Wisniewski","Warszawa","DE",2465.64,"cash","pending"
"T30000391",2025,8,18,"Anna Nowak","Kraków","DE",3753.62,"card","pending"
"T30000392",2023,11,8,"Kasia Mazur","Kraków","ES",4543.41,"card","approved"
"T30000393",2024,12,10,"Jan Nowak","Poznań","IT",7235.63,"transfer","approved"
"T30000394",2024,6,8,"Ewa Mazur","Warszawa","PL",6518.41,"card","declined"
"T30000395",2023,4,7,"Piotr Kowalski","Gdańsk","ES",156.48,"card","approved"
"T30000396",2025,1,28,"Jan Kowalski","Kraków","PL",466.72,"transfer","declined"
"T30000397",2024,3,27,"Kasia Kowalski","Gdańsk","ES",4998.66,"card","pending"
"T30000398",2025,1,6,"Ewa Wojcik","Wrocław","PL",9494.45,"card","pending"
"T30000399",2025,2,28,"Adam Nowak","Poznań","PL",1758.36,"blik","approved"
"T30000400",2025,8,1,"Jan Wojcik","Poznań","IT",7323.72,"blik","approved"
"T30000401",2024,7,28,"Tomasz Kaczmarek","Poznań","DE",971.61,"transfer","declined"
"T30000402",2023,1,16,"Jan Kaczmarek","Wrocław","ES",3886.84,"transfer","approved"
"T30000403",2024,6,24,"Ewa Kowalski","Poznań","PL",4667.86,"card","approved"
"T30000404",2023,6,30,"Jan Mazur","Kraków","FR",3721.81,"transfer","declined"
"T30000405",2024,5,18,"Maria Mazur","Poznań","PL",4566.89,"card","approved"
"T30000406",2024,1,7,"Kasia Mazur","Wrocław","FR",3766.79,"card","approved"
"T30000407",2024,8,19,"Ewa Wojcik","Wrocław","DE",6436.6,"cash","declined"
"T30000408",2023,12,21,"Ewa Kaczmarek","Wrocław","ES",6085.64,"cash","pending"
"T30000409",2024,1,17,"Piotr Mazur","Warszawa","PL",3107.54,"card","approved"
"T30000410",2023,9,25,"Kasia Wisniewski","Gdańsk","DE",386.74,"transfer","approved"
"T30000411",2024,4,7,"Kasia Wojcik","Gdańsk","ES",8460.54,"card","approved"
"T30000412",2024,3,11,"Tomasz Wojcik","Gdańsk","DE",7920.93,"cash","approved"
"T30000413",2024,11,6,"Ewa Kowalski","Warszawa","DE",2684.26,"card","approved"
"T30000414",2025,7,9,"Anna Nowak","Gdańsk","ES",9337.43,"card","approved"
"T30000415",2023,5,22,"Piotr Kowalski","Wrocław","DE",6129.27,"card","approved"
"T30000416",2023,11,11,"Ewa Wojcik","Warszawa","PL",2989.32,"transfer","approved"
"T30000417",2024,3,3,"Tomasz Wisniewski","Gdańsk","ES",3504.33,"blik","approved"
"T30000418",2024,8,23,"Kasia Mazur","Gdańsk","DE",7609.93,"transfer","approved"
"T30000419",2025,9,22,"Jan Kaczmarek","Wrocław","FR",7177.01,"card","pending"
"T30000420",2024,1,23,"Adam Nowak","Wrocław","FR",7716.07,"cash","approved"
"T30000421",2023,7,5,"Kasia Wojcik","Wrocław","ES",7969.32,"card","declined"
"T30000422",2023,5,27,"Jan Kowalski","Kraków","DE",675.41,"card","declined"
"T30000423",2024,7,10,"Ewa Kowalski","Gdańsk","DE",4361.89,"card","approved"
"T30000424",2023,3,23,"Kasia Wojcik","Kraków","ES",8544.14,"card","pending"
"T30000425",2025,2,16,"Anna Nowak","Gdańsk","FR",6998.63,"cash","approved"
"T30000426",2025,9,10,"Anna Mazur","Warszawa","PL",2706.3,"cash","pending"
"T30000427",2025,7,21,"Anna Nowak","Warszawa","DE",2482.65,"card","approved"
"T30000428",2024,1,2,"Piotr Mazur","Warszawa","DE",795.83,"cash","pending"
"T30000429",2023,10,11,"Tomasz Kaczmarek","Wrocław","PL",8581.89,"card","pending"
"T30000430",2024,8,12,"Tomasz Nowak","Warszawa","ES",8546.39,"cash","pending"
"T30000431",2023,10,22,"Maria Wojcik","Gdańsk","IT",534.18,"blik","approved"
"T30000432",2025,1,31,"Maria Wisniewski","Wrocław","IT",8881.66,"blik","declined"
"T30000433",2024,10,9,"Adam Wojcik","Wrocław","DE",9851.82,"cash","pending"
"T30000434",2024,4,18,"Maria Wisniewski","Poznań","PL",2797.17,"cash","declined"
"T30000435",2023,3,5,"Adam Wojcik","Poznań","ES",6950,"card","declined"
"T30000436",2025,2,2,"Maria Wojcik","Poznań","DE",5177.82,"cash","declined"
"T30000437",2023,2,24,"Anna Nowak","Warszawa","FR",5211.42,"card","approved"
"T30000438",2023,8,17,"Ewa Nowak","Warszawa","IT",2878.91,"blik","approved"
"T30000439",2024,11,3,"Tomasz Kowalski","Poznań","ES",7324.94,"transfer","approved"
"T30000440",2023,10,17,"Kasia Wojcik","Warszawa","IT",2912.18,"transfer","pending"
"T30000441",2025,3,3,"Anna Mazur","Poznań","IT",6364.72,"card","declined"
"T30000442",2024,5,3,"Jan Kaczmarek","Warszawa","FR",9836.62,"cash","approved"
"T30000443",2024,3,24,"Kasia Wojcik","Gdańsk","PL",1325.73,"transfer","approved"
"T30000444",2024,11,12,"Kasia Mazur","Gdańsk","FR",5790.63,"card","approved"
"T30000445",2024,5,31,"Maria Kowalski","Gdańsk","IT",6410.86,"card","approved"
"T30000446",2025,5,13,"Tomasz Kaczmarek","Poznań","FR",5663.82,"blik","pending"
"T30000447",2025,1,8,"Adam Mazur","Kraków","IT",6514.79,"cash","pending"
"T30000448",2025,10,31,"Maria Kowalski","Gdańsk","FR",1044.79,"card","approved"
"T30000449",2025,6,19,"Ewa Kaczmarek","Poznań","IT",7829.48,"card","pending"
"T30000450",2024,3,17,"Anna Kaczmarek","Gdańsk","PL",8679.04,"card","approved"
"T30000451",2025,7,10,"Ewa Wisniewski","Wrocław","ES",5764.76,"card","approved"
"T30000452",2023,8,17,"Tomasz Wojcik","Gdańsk","IT",1581.32,"transfer","approved"
"T30000453",2024,5,20,"Tomasz Wojcik","Gdańsk","DE",9662.96,"transfer","approved"
"T30000454",2023,12,23,"Kasia Wisniewski","Wrocław","IT",3424.42,"card","approved"
"T30000455",2024,11,5,"Ewa Kowalski","Warszawa","PL",522.77,"blik","declined"
"T30000456",2023,3,16,"Adam Wisniewski","Gdańsk","ES",708.5,"cash","pending"
"T30000457",2023,7,5,"Tomasz Nowak","Warszawa","PL",7801.48,"blik","approved"
"T30000458",2023,1,14,"Kasia Wisniewski","Wrocław","FR",6550.97,"blik","approved"
"T30000459",2024,10,30,"Adam Wojcik","Gdańsk","PL",6038.87,"cash","pending"
"T30000460",2025,4,8,"Ewa Wojcik","Warszawa","DE",57.28,"card","approved"
"T30000461",2023,11,29,"Tomasz Nowak","Kraków","PL",519.52,"cash","pending"
"T30000462",2024,8,23,"Ewa Nowak","Poznań","IT",9822.78,"card","approved"
"T30000463",2024,10,14,"Maria Wisniewski","Wrocław","FR",7994,"card","approved"
"T30000464",2023,2,1,"Jan Kowalski","Warszawa","DE",3235.49,"card","approved"
"T30000465",2025,2,26,"Maria Wisniewski","Wrocław","IT",333.63,"transfer","declined"
"T30000466",2023,2,21,"Maria Nowak","Gdańsk","DE",5422.06,"card","approved"
"T30000467",2024,12,3,"Piotr Mazur","Gdańsk","DE",4948.07,"cash","pending"
"T30000468",2024,9,6,"Adam Kaczmarek","Warszawa","PL",548.13,"card","pending"
"T30000469",2025,7,24,"Jan Wojcik","Gdańsk","ES",3422.01,"cash","pending"
"T30000470",2025,1,30,"Jan Wisniewski","Wrocław","PL",1108.82,"cash","approved"
"T30000471",2023,11,27,"Tomasz Mazur","Warszawa","IT",9607.29,"card","approved"
"T30000472",2024,1,8,"Maria Kowalski","Gdańsk","FR",639.25,"card","pending"
"T30000473",2024,4,17,"Kasia Kowalski","Kraków","IT",8680.12,"card","approved"
"T30000474",2024,8,6,"Adam Kaczmarek","Gdańsk","ES",2519.67,"cash","pending"
"T30000475",2024,7,5,"Ewa Wojcik","Warszawa","FR",5333.09,"cash","approved"
"T30000476",2023,12,4,"Ewa Wojcik","Poznań","FR",6886.44,"transfer","approved"
"T30000477",2024,8,21,"Maria Kaczmarek","Poznań","FR",5165.7,"blik","declined"
"T30000478",2024,9,3,"Tomasz Mazur","Warszawa","ES",8822.31,"blik","approved"
"T30000479",2025,1,16,"Jan Wojcik","Warszawa","DE",3742.84,"blik","declined"
"T30000480",2025,7,21,"Kasia Kaczmarek","Gdańsk","DE",9268.14,"transfer","approved"
"T30000481",2023,5,16,"Kasia Wojcik","Wrocław","PL",593.07,"blik","approved"
"T30000482",2023,9,2,"Maria Wisniewski","Kraków","IT",6194.8,"transfer","declined"
"T30000483",2024,4,4,"Kasia Kowalski","Gdańsk","FR",1241.99,"blik","approved"
"T30000484",2024,11,26,"Piotr Kowalski","Warszawa","FR",2052.55,"cash","approved"
"T30000485",2024,8,28,"Anna Kowalski","Kraków","PL",1106.36,"blik","pending"
"T30000486",2025,1,27,"Kasia Mazur","Gdańsk","ES",3758.48,"card","declined"
"T30000487",2025,3,6,"Adam Nowak","Warszawa","IT",2253.11,"card","approved"
"T30000488",2023,3,11,"Kasia Kowalski","Poznań","FR",5599.87,"transfer","approved"
"T30000489",2024,3,28,"Kasia Nowak","Kraków","IT",4940.87,"blik","approved"
"T30000490",2023,1,22,"Tomasz Wojcik","Poznań","IT",8616.21,"cash","approved"
"T30000491",2025,7,21,"Adam Wojcik","Kraków","DE",4772.12,"cash","approved"
"T30000492",2023,10,14,"Piotr Wojcik","Wrocław","IT",6056.26,"transfer","approved"
"T30000493",2024,4,10,"Ewa Kowalski","Warszawa","FR",4590.29,"blik","declined"
"T30000494",2025,4,23,"Jan Wojcik","Poznań","IT",1156.8,"card","declined"
"T30000495",2025,4,3,"Tomasz Kowalski","Gdańsk","PL",6428.64,"transfer","approved"
"T30000496",2025,2,21,"Anna Mazur","Gdańsk","PL",6569.09,"transfer","declined"
"T30000497",2023,10,1,"Kasia Kowalski","Gdańsk","PL",8726.36,"card","approved"
"T30000498",2023,12,22,"Ewa Nowak","Gdańsk","DE",8446.25,"blik","approved"
"T30000499",2024,11,25,"Anna Nowak","Wrocław","DE",3175.86,"card","approved"
"T30000500",2023,8,20,"Adam Nowak","Kraków","ES",8770.97,"blik","approved"
"T30000501",2023,5,13,"Anna Wojcik","Poznań","FR",802.23,"card","pending"
"T30000502",2023,11,26,"Adam Nowak","Kraków","PL",2665.61,"transfer","declined"
"T30000503",2023,5,29,"Ewa Kowalski","Poznań","PL",2038.52,"blik","approved"
"T30000504",2023,10,20,"Kasia Kaczmarek","Kraków","DE",6005.93,"transfer","approved"
"T30000505",2024,5,21,"Tomasz Kaczmarek","Warszawa","ES",2843.2,"blik","pending"
"T30000506",2025,10,9,"Anna Mazur","Kraków","DE",4927.95,"cash","approved"
"T30000507",2023,4,11,"Tomasz Wisniewski","Kraków","ES",8162.98,"card","pending"
"T30000508",2024,2,25,"Piotr Wojcik","Gdańsk","PL",8999.08,"cash","approved"
"T30000509",2023,8,6,"Jan Wojcik","Gdańsk","IT",4470.11,"transfer","pending"
"T30000510",2023,1,19,"Adam Wojcik","Wrocław","FR",2647.07,"cash","approved"
"T30000511",2023,6,6,"Maria Kaczmarek","Poznań","PL",6895.17,"transfer","approved"
"T30000512",2023,3,3,"Piotr Wisniewski","Poznań","PL",1042.74,"card","pending"
"T30000513",2024,8,8,"Jan Mazur","Poznań","DE",6299.52,"blik","declined"
"T30000514",2023,1,10,"Maria Wisniewski","Poznań","ES",849.48,"card","approved"
"T30000515",2025,7,10,"Maria Wisniewski","Kraków","FR",5007.32,"cash","declined"
"T30000516",2025,8,11,"Anna Mazur","Warszawa","IT",9560.34,"blik","declined"
"T30000517",2023,4,21,"Jan Kowalski","Poznań","ES",7268.26,"cash","approved"
"T30000518",2025,9,10,"Jan Kaczmarek","Gdańsk","ES",7058.6,"transfer","pending"
"T30000519",2024,6,24,"Tomasz Wojcik","Warszawa","IT",3754.57,"transfer","declined"
"T30000520",2024,4,13,"Jan Kaczmarek","Kraków","PL",4556.34,"transfer","declined"
"T30000521",2025,10,24,"Adam Wojcik","Poznań","ES",5479.57,"transfer","approved"
"T30000522",2025,2,10,"Piotr Kaczmarek","Wrocław","FR",5161.66,"blik","declined"
"T30000523",2023,10,30,"Anna Kowalski","Gdańsk","FR",3640.81,"blik","approved"
"T30000524",2023,8,18,"Jan Mazur","Gdańsk","DE",2410.49,"cash","approved"
"T30000525",2023,7,14,"Jan Wisniewski","Warszawa","DE",8190.91,"card","declined"
"T30000526",2024,4,30,"Tomasz Nowak","Warszawa","ES",1561.16,"card","pending"
"T30000527",2025,3,3,"Kasia Kowalski","Kraków","PL",7961.02,"card","approved"
"T30000528",2025,6,12,"Jan Kaczmarek","Gdańsk","IT",1561.71,"blik","declined"
"T30000529",2025,2,2,"Kasia Wisniewski","Kraków","FR",261.88,"transfer","pending"
"T30000530",2023,8,28,"Tomasz Kowalski","Gdańsk","ES",2066.88,"cash","declined"
"T30000531",2024,4,25,"Adam Nowak","Kraków","IT",1884.34,"cash","pending"
"T30000532",2023,5,26,"Maria Wisniewski","Poznań","IT",8897.76,"cash","declined"
"T30000533",2024,4,6,"Anna Kowalski","Gdańsk","PL",3508.75,"card","pending"
"T30000534",2023,9,30,"Anna Kaczmarek","Gdańsk","PL",4225.36,"transfer","declined"
"T30000535",2023,3,15,"Adam Mazur","Wrocław","IT",9318.3,"card","approved"
"T30000536",2025,1,11,"Adam Kowalski","Kraków","DE",3868.13,"cash","approved"
"T30000537",2025,7,26,"Piotr Mazur","Wrocław","PL",321.32,"card","approved"
"T30000538",2023,7,15,"Ewa Nowak","Gdańsk","DE",1892.9,"blik","pending"
"T30000539",2023,5,4,"Piotr Wisniewski","Gdańsk","IT",6552.3,"transfer","approved"
"T30000540",2025,7,12,"Tomasz Wisniewski","Wrocław","ES",9492.45,"cash","declined"
"T30000541",2024,2,8,"Piotr Wojcik","Wrocław","DE",457.94,"card","pending"
"T30000542",2025,2,12,"Jan Wisniewski","Kraków","DE",1494.48,"card","pending"
"T30000543",2024,9,12,"Ewa Kaczmarek","Poznań","FR",5105.33,"cash","approved"
"T30000544",2024,12,23,"Jan Kaczmarek","Warszawa","FR",2528.17,"blik","approved"
"T30000545",2023,12,28,"Jan Nowak","Poznań","FR",8365.28,"card","approved"
"T30000546",2025,6,1,"Maria Kowalski","Warszawa","ES",3487.31,"card","pending"
"T30000547",2025,7,26,"Tomasz Kowalski","Warszawa","PL",6441.13,"card","declined"
"T30000548",2025,2,1,"Jan Wisniewski","Kraków","FR",9604.46,"cash","approved"
"T30000549",2023,7,10,"Anna Mazur","Poznań","IT",8484.48,"transfer","declined"
"T30000550",2023,6,28,"Anna Kowalski","Poznań","IT",1916.08,"card","pending"
"T30000551",2023,5,18,"Piotr Wisniewski","Poznań","IT",2692.74,"card","declined"
"T30000552",2023,8,6,"Tomasz Mazur","Warszawa","PL",1866.26,"card","pending"
"T30000553",2024,3,24,"Piotr Kaczmarek","Warszawa","IT",5821.39,"transfer","declined"
"T30000554",2023,12,11,"Piotr Nowak","Kraków","FR",2587.67,"transfer","approved"
"T30000555",2023,12,22,"Piotr Kowalski","Poznań","FR",869.11,"transfer","approved"
"T30000556",2024,5,13,"Tomasz Wojcik","Wrocław","ES",73.2,"card","approved"
"T30000557",2023,7,2,"Jan Mazur","Warszawa","FR",7072.99,"card","approved"
"T30000558",2024,1,23,"Jan Wisniewski","Poznań","ES",5305.09,"transfer","approved"
"T30000559",2025,5,13,"Anna Wojcik","Warszawa","PL",4629.1,"card","approved"
"T30000560",2024,1,14,"Adam Kowalski","Gdańsk","FR",1253.3,"transfer","declined"
"T30000561",2023,11,8,"Anna Wisniewski","Kraków","IT",2836.05,"cash","approved"
"T30000562",2024,5,16,"Piotr Wisniewski","Poznań","IT",9157.37,"blik","declined"
"T30000563",2025,3,12,"Adam Kaczmarek","Poznań","IT",2662.17,"blik","approved"
"T30000564",2024,8,6,"Maria Wisniewski","Poznań","DE",6787.83,"card","approved"
"T30000565",2025,2,11,"Tomasz Wojcik","Gdańsk","ES",9158.05,"blik","approved"
"T30000566",2024,11,19,"Kasia Wojcik","Poznań","PL",835.18,"card","approved"
"T30000567",2025,7,8,"Maria Kowalski","Kraków","IT",7075.42,"cash","declined"
"T30000568",2023,8,8,"Anna Kaczmarek","Wrocław","IT",2026.76,"blik","declined"
"T30000569",2023,3,17,"Maria Nowak","Wrocław","DE",2221.59,"card","pending"
"T30000570",2025,4,14,"Piotr Kowalski","Kraków","DE",2206.05,"card","pending"
"T30000571",2023,7,13,"Maria Wojcik","Gdańsk","FR",7452.85,"card","pending"
"T30000572",2023,4,6,"Tomasz Wojcik","Wrocław","PL",3792.59,"transfer","pending"
"T30000573",2024,12,9,"Maria Wojcik","Poznań","ES",3095.22,"card","declined"
"T30000574",2023,1,17,"Kasia Wisniewski","Gdańsk","IT",8730.28,"transfer","pending"
"T30000575",2023,3,16,"Kasia Nowak","Kraków","ES",1781.75,"transfer","approved"
"T30000576",2024,4,12,"Piotr Kaczmarek","Poznań","PL",2302.03,"blik","declined"
"T30000577",2025,1,26,"Tomasz Wojcik","Kraków","PL",4490.8,"cash","pending"
